"a","b","c","d","e","f","g","h","i","j","k","l","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0,1,0,0,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0,0.483765192675532,0,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0
1,1,0,0,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0.352095290900259,0.484698872731937,0,0,0,0.167345307651027,0,4.67040343836185e-39,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0,0,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0
1,0,1,0,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0.352095290900259,0,0.503380196051602,0,0,0.167345307651027,0,4.67040934016407e-39,0,0,0,0
0,1,1,0,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0,2.61043527015643e-34,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0.352095290900259,5.5045711404397e-26,0.503380196051602,0,0,0.167345307651027,0,4.67060029646984e-39,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0,0,0,0.535335167139231,0,0.306606495780453,0,0.185161547666534,0,0,0,0
1,0,0,1,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0.352095290900259,0,0,0.522778575534089,0,0.167345307651027,0,4.67040976458396e-39,0,0,0,0
0,1,0,1,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0,5.29859227716699e-61,0,0.535335167139231,0,0.306606495780453,0,0.185161547666534,0,0,0,0
1,1,0,1,0,1,0,1,0,0,0,0,TRUE,TRUE,3,0.352095290900259,1.11963253564639e-55,0,0.522778575534089,0,0.167345307651027,0,4.6703951981525e-39,0,0,0,0
0,0,1,1,0,1,0,1,0,0,0,0,TRUE,TRUE,4,0,0,0.193952736594441,0.369272499210002,0,0.306606495780453,0,0.185161547666534,0,0,0,0
1,0,1,1,0,1,0,1,0,0,0,0,TRUE,TRUE,4,0.352095290900259,0,0.144333752556803,0.399199767404006,0,0.167345307651027,0,4.67105025283358e-39,0,0,0,0
0,1,1,1,0,1,0,1,0,0,0,0,TRUE,TRUE,4,0,8.81589192599939e-64,0.193952736594449,0.369272499209994,0,0.306606495780453,0,0.185161547666534,0,0,0,0
1,1,1,1,0,1,0,1,0,0,0,0,TRUE,TRUE,4,0.352095290900259,9.24505093614111e-58,0.14433375255738,0.399199767403477,0,0.167345307651027,0,4.67105517409076e-39,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,TRUE,TRUE,2,0,0,0,0,0.688194252964562,2.59387056054097e-88,0,0.126855819972209,0,0,0,0
1,0,0,0,1,1,0,1,0,0,0,0,TRUE,TRUE,2,0.362233577550042,0,0,0,0.622141844876495,6.12003237157367e-120,0,1.59009205113623e-71,0,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,TRUE,TRUE,3,0,0.222995812829697,0,0,0.513527589377662,1.6899379748403e-38,0,0.141654064625522,0,0,0,0
1,1,0,0,1,1,0,1,0,0,0,0,TRUE,TRUE,3,0.340810413884507,0.188560170317196,0,0,0.479143011565845,2.91262176759897e-76,0,1.28115139909528e-56,0,0,0,0
0,0,1,0,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0,0,0.516851512928271,0,0.0205750178516636,0.290215316428217,0,0.18341763771103,0,0,0,0
1,0,1,0,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0.34815797855103,0,0.495167121663651,0,0.0191129648064446,0.153647592604487,0,1.12021483537546e-37,0,0,0,0
0,1,1,0,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0,1.94573622314777e-33,0.51684676432144,0,0.0205856158065939,0.290206737993923,0,0.183416724448239,0,0,0,0
1,1,1,0,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0.34815437917589,2.64403554654997e-25,0.495160068717994,0,0.0191295674749063,0.15363541528039,0,1.10265637018663e-37,0,0,0,0
0,0,0,1,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0,0,0,0.389003773456191,0.357263667474968,0.0221063805532874,0,0.154893177913154,0,0,0,0
1,0,0,1,1,1,0,1,0,0,0,0,TRUE,TRUE,3,0.318037733340555,0,0,0.364376436020598,0.327136202488416,7.48749418493983e-31,0,4.39522967611991e-41,0,0,0,0
0,1,0,1,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0,7.67715934516004e-52,0,0.389003773444656,0.35726366747569,0.0221063805884616,0,0.154893177913087,0,0,0,0
1,1,0,1,1,1,0,1,0,0,0,0,TRUE,TRUE,3,0.318037733340555,4.89721058415289e-48,0,0.364376436020598,0.327136202488416,1.09095275135772e-30,0,4.68657498239714e-41,0,0,0,0
0,0,1,1,1,1,0,1,0,0,0,0,TRUE,TRUE,5,0,0,0.10374467411323,0.340657805683244,0.258431946671789,0.100809182405427,0,0.16326647740723,0,0,0,0
1,0,1,1,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0.311641528065586,0,0.0439840731789987,0.356669640471928,0.284450047539675,8.8180724389135e-15,0,1.00646733254176e-35,0,0,0,0
0,1,1,1,1,1,0,1,0,0,0,0,TRUE,TRUE,5,0,4.62965407637369e-56,0.103744688745145,0.340657798742027,0.258431930708942,0.10080919730807,0,0.16326647884584,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,0,TRUE,TRUE,4,0.311640635674974,3.2692576638587e-50,0.0439898371003486,0.356668815485547,0.284444179466875,9.8532643752365e-15,0,9.92171853461653e-36,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,TRUE,TRUE,1,0,0,0,0,0,0,0.345527057690985,3.46974981607296e-219,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0.269028295678878,0,0,0,0,0,0.281188172153535,2.6375960610274e-262,0,0,0,0
0,1,0,0,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0,0.55455272940841,0,0,0,0,0.152236279627915,3.0283638459007e-44,0,0,0,0
1,1,0,0,0,0,1,1,0,0,0,0,TRUE,TRUE,3,0.269028295678878,0.505914116023143,0,0,0,0,0.104850507701819,2.13904429768731e-105,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0,0,0.436699772348906,0,0,0,0.319582713105312,4.35067473898926e-196,0,0,0,0
1,0,1,0,0,0,1,1,0,0,0,0,TRUE,TRUE,3,0.269028295678878,0,0.39934624292425,0,0,0,0.25746300170132,2.66838566018499e-241,0,0,0,0
0,1,1,0,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0,4.76083822764629e-14,0.436699772348883,0,0,0,0.319582713105295,2.85614427921489e-198,0,0,0,0
1,1,1,0,0,0,1,1,0,0,0,0,TRUE,TRUE,3,0.269028295678878,2.61073607218077e-13,0.399346242924122,0,0,0,0.257463001701231,1.54911460071289e-245,0,0,0,0
0,0,0,1,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0,0,0,0.599505650674256,0,0,0.372569325919157,3.26390581158199e-243,0,0,0,0
1,0,0,1,0,0,1,1,0,0,0,0,TRUE,TRUE,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,7.75395083776736e-284,0,0,0,0
0,1,0,1,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0,3.16568710738429e-107,0,0.599505650674255,0,0,0.372569325919157,7.84946160911202e-243,0,0,0,0
1,1,0,1,0,0,1,1,0,0,0,0,TRUE,TRUE,3,0.269028295678878,7.7633383634772e-96,0,0.541478805374551,0,0,0.305612987963595,2.76818586112721e-283,0,0,0,0
0,0,1,1,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0,0,3.65911144505378e-56,0.599505650674256,0,0,0.372569325919157,1.04661529450634e-249,0,0,0,0
1,0,1,1,0,0,1,1,0,0,0,0,TRUE,TRUE,3,0.269028295678878,0,4.97844510475357e-49,0.541478805374551,0,0,0.305612987963595,1.70841359592003e-292,0,0,0,0
0,1,1,1,0,0,1,1,0,0,0,0,TRUE,TRUE,2,0,1.83159781695019e-108,4.56870777977115e-56,0.599505650674256,0,0,0.372569325919157,3.25699379793813e-249,0,0,0,0
1,1,1,1,0,0,1,1,0,0,0,0,TRUE,TRUE,3,0.269028295678878,8.15346958691293e-97,6.23295619144309e-49,0.541478805374551,0,0,0.305612987963595,5.76422909794078e-292,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0,TRUE,TRUE,2,0,0,0,0,0.712265629350723,0,0.322606043145421,4.52299011349924e-230,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0.364280835389009,0,0,0,0.635807216015364,0,0.237947705248012,8.52084814334872e-287,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,0,TRUE,TRUE,2,0,8.28130774442611e-31,0,0,0.712265629350721,0,0.322606043145421,1.41543980182461e-234,0,0,0,0
1,1,0,0,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0.364280835389008,2.88822668786692e-29,0,0,0.635807216015361,0,0.237947705248012,1.56000880322964e-294,0,0,0,0
0,0,1,0,1,0,1,1,0,0,0,0,TRUE,TRUE,2,0,0,9.81924449174928e-29,0,0.712265629350721,0,0.322606043145421,9.51650248319472e-236,0,0,0,0
1,0,1,0,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0.364280835389008,0,2.88143486837549e-27,0,0.635807216015362,0,0.237947705248012,1.2249508567296e-295,0,0,0,0
0,1,1,0,1,0,1,1,0,0,0,0,TRUE,TRUE,2,0,4.94453850800427e-31,1.28891709390427e-28,0,0.712265629350721,0,0.322606043145421,9.59469289291246e-235,0,0,0,0
1,1,1,0,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0.364280835389008,1.79273550003657e-29,3.76364698921311e-27,0,0.635807216015362,0,0.237947705248012,1.36263529022737e-294,0,0,0,0
0,0,0,1,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0,0,0,0.293678802008277,0.468757436571411,0,0.343689391033626,1.45111927488895e-244,0,0,0,0
1,0,0,1,1,0,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538066,0,0,0.236058144339674,0.446043033887334,0,0.261501353083419,3.35141133779967e-298,0,0,0,0
0,1,0,1,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0,8.60681523487612e-94,0,0.293678802008277,0.468757436571411,0,0.343689391033626,4.21315669252808e-244,0,0,0,0
1,1,0,1,1,0,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538067,4.6018038266356e-80,0,0.236058144339674,0.446043033887334,0,0.261501353083419,1.06759301337504e-297,0,0,0,0
0,0,1,1,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0,0,9.63422514729268e-71,0.293678802008277,0.468757436571411,0,0.343689391033626,1.90646838458058e-244,0,0,0,0
1,0,1,1,1,0,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538067,0,3.45171893727656e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,4.77610693181707e-298,0,0,0,0
0,1,1,1,1,0,1,1,0,0,0,0,TRUE,TRUE,3,0,7.68205398454047e-94,1.21244886332051e-70,0.293678802008277,0.468757436571411,0,0.343689391033626,4.70655642927077e-244,0,0,0,0
1,1,1,1,1,0,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538067,4.04449353133122e-80,4.32038767467973e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,1.28473242220992e-297,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,TRUE,TRUE,2,0,0,0,0,0,0.185100435175948,0.385212346618897,4.30523567123649e-262,0,0,0,0
1,0,0,0,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0.316635212877443,0,0,0,0,0.0959080581123554,0.290365402929697,1.43740782690767e-297,0,0,0,0
0,1,0,0,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0,0.406871875366824,0,0,0,0.223954666324565,0.251726405374789,2.48450342822251e-137,0,0,0,0
1,1,0,0,0,1,1,1,0,0,0,0,TRUE,TRUE,4,0.33362050657427,0.408427959036164,0,0,0,0.130126332068979,0.15128106010943,2.25896472658134e-174,0,0,0,0
0,0,1,0,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0,0,0.346922611314121,0,0,0.190747265090754,0.365812338333052,6.13038334996861e-244,0,0,0,0
1,0,1,0,0,1,1,1,0,0,0,0,TRUE,TRUE,4,0.319080277746698,0,0.344938235859653,0,0,0.100833842795931,0.270343951045312,8.34047934180341e-280,0,0,0,0
0,1,1,0,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0,1.98057968008276e-14,0.346922611314111,0,0,0.190747265090756,0.365812338333045,2.86687499876217e-242,0,0,0,0
1,1,1,0,0,1,1,1,0,0,0,0,TRUE,TRUE,4,0.31908027774671,2.30606164741261e-13,0.344938235859526,0,0,0.100833842795956,0.270343951045235,5.04443331536194e-278,0,0,0,0
0,0,0,1,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982166,1.40264720930519e-283,0,0,0,0
1,0,0,1,0,1,1,1,0,0,0,0,TRUE,TRUE,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,3.25007942970485e-317,0,0,0,0
0,1,0,1,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0,1.27106990149606e-113,0,0.540422489940794,0,0.178421678657303,0.408157597982166,4.2260742075013e-283,0,0,0,0
1,1,0,1,0,1,1,1,0,0,0,0,TRUE,TRUE,4,0.313934362757649,1.72486554989565e-97,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.07426491774213e-316,0,0,0,0
0,0,1,1,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0,0,2.72005566149122e-66,0.540422489940794,0,0.178421678657303,0.408157597982166,2.01453073727147e-283,0,0,0,0
1,0,1,1,0,1,1,1,0,0,0,0,TRUE,TRUE,4,0.313934362757649,0,5.32165246026681e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,4.8004791652431e-317,0,0,0,0
0,1,1,1,0,1,1,1,0,0,0,0,TRUE,TRUE,3,0,1.2515470277125e-113,3.2416752764847e-66,0.540422489940794,0,0.178421678657303,0.408157597982166,4.84172063672855e-283,0,0,0,0
1,1,1,1,0,1,1,1,0,0,0,0,TRUE,TRUE,4,0.313934362757649,1.69830578499028e-97,6.42036569306617e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.25178586631302e-316,0,0,0,0
0,0,0,0,1,1,1,1,0,0,0,0,TRUE,TRUE,2,0,0,0,0,0.712265629350721,1.78891353883142e-129,0.322606043145422,1.94249023202841e-230,0,0,0,0
1,0,0,0,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0.36428083538901,0,0,0,0.635807216015361,1.00783783623398e-146,0.237947705248011,4.25031912915244e-287,0,0,0,0
0,1,0,0,1,1,1,1,0,0,0,0,TRUE,TRUE,2,0,6.18294488285991e-31,0,0,0.712265629350721,1.77306846926959e-130,0.322606043145421,3.34249567268179e-235,0,0,0,0
1,1,0,0,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0.364280835389008,2.33704546085671e-29,0,0,0.635807216015361,3.17490762613615e-148,0.237947705248012,3.93222352587333e-295,0,0,0,0
0,0,1,0,1,1,1,1,0,0,0,0,TRUE,TRUE,2,0,0,7.15053538483953e-29,0,0.712265629350721,2.24561166694169e-130,0.322606043145421,3.80005976855898e-236,0,0,0,0
1,0,1,0,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0.364280835389008,0,2.29302678698248e-27,0,0.635807216015362,3.8645621765095e-148,0.237947705248012,4.67227278577461e-296,0,0,0,0
0,1,1,0,1,1,1,1,0,0,0,0,TRUE,TRUE,2,0,3.84963723363566e-31,8.37574498164384e-29,0,0.712265629350721,7.20994435315351e-130,0.322606043145421,2.084739722912e-235,0,0,0,0
1,1,1,0,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0.364280835389008,1.51912165104161e-29,2.77520217364122e-27,0,0.635807216015362,1.45227191722001e-147,0.237947705248012,3.10503621862257e-295,0,0,0,0
0,0,0,1,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0,0,0,0.293678802008271,0.468757436571418,2.36677550553092e-64,0.343689391033624,6.78458196655099e-245,0,0,0,0
1,0,0,1,1,1,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,8.83024611218544e-94,0.261501353083417,1.48460513424735e-298,0,0,0,0
0,1,0,1,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0,7.54048177045836e-94,0,0.293678802008271,0.468757436571418,3.19809038805744e-64,0.343689391033624,1.52535416306698e-244,0,0,0,0
1,1,0,1,1,1,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538069,4.51288680988225e-80,0,0.236058144339668,0.44604303388734,1.34610867270961e-93,0.261501353083417,3.71970643184204e-298,0,0,0,0
0,0,1,1,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0,0,7.29451590217974e-71,0.293678802008271,0.468757436571418,3.98866891377082e-64,0.343689391033624,7.28174868926945e-245,0,0,0,0
1,0,1,1,1,1,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538067,0,3.01237694109768e-61,0.236058144339674,0.446043033887334,1.73144507212234e-93,0.261501353083419,1.80274306255091e-298,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,TRUE,TRUE,3,0,6.7393305596197e-94,8.62940588395968e-71,0.293678802008271,0.468757436571418,4.98876789070969e-64,0.343689391033624,1.43605828655059e-244,0,0,0,0
1,1,1,1,1,1,1,1,0,0,0,0,TRUE,TRUE,4,0.335851588538066,4.03983316482774e-80,3.6262323707922e-61,0.236058144339674,0.446043033887334,2.42438197727132e-93,0.261501353083419,3.94493752913294e-298,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0.16467360144156,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,2,0.416951067690223,0,0,0,0,0,0,0,0.19479489243204,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,2,0,0.562402955639254,0,0,0,0,0,0,0.569259166138059,0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0.640897248548448,0.387453969778068,0,0,0,0,0,0,0.489702644752273,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,TRUE,TRUE,2,0,0,0.535934623446375,0,0,0,0,0,0.663317991239176,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0.681564758125195,0,0.353974870123195,0,0,0,0,0,0.543256421806114,0,0,0
0,1,1,0,0,0,0,0,1,0,0,0,TRUE,TRUE,2,0,1.4680955942111e-17,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0
1,1,1,0,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0.681564758128002,1.33967988922954e-10,0.353974870023176,0,0,0,0,0,0.543256421809688,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,TRUE,TRUE,2,0,0,0,0.53575603994673,0,0,0,0,0.90588543457615,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239883,0,0,0.353681770766746,0,0,0,0,0.712510466336693,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,TRUE,TRUE,2,0,1.59440326922871e-52,0,0.535756039946728,0,0,0,0,0.905885434576147,0,0,0
1,1,0,1,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239882,5.04132949941383e-46,0,0.353681770766745,0,0,0,0,0.712510466336692,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0,0,0.0410203517712408,0.501863690874933,0,0,0,0,0.897161936444173,0,0,0
1,0,1,1,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239882,0,4.23460852301909e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0
0,1,1,1,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0,1.39337123171812e-53,0.0410206943006896,0.501863403785452,0,0,0,0,0.897161857683666,0,0,0
1,1,1,1,0,0,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239882,4.43905279817522e-46,4.37355458096837e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,TRUE,TRUE,2,0,0,0,0,0.654784114446456,0,0,0,0.513974030419344,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0.719509517379291,0,0,0,0.515327634166497,0,0,0,0.491558381165937,0,0,0
0,1,0,0,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0,0.17197533205187,0,0,0.516786150073072,0,0,0,0.564074661056393,0,0,0
1,1,0,0,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0.719509517402289,3.00848985444929e-10,0,0,0.51532763390654,0,0,0,0.491558381246629,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0,0,0.434768328285716,0,0.147087348571578,0,0,0,0.647655887158394,0,0,0
1,0,1,0,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0.71950954273711,0,6.72996621074822e-07,0,0.515326817184855,0,0,0,0.491558575163178,0,0,0
0,1,1,0,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0,3.11739146846771e-16,0.434768326618246,0,0.147087350908529,0,0,0,0.647655886850337,0,0,0
1,1,1,0,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0.719509537467657,1.39299312025103e-10,5.32861934544177e-07,0,0.515326987180502,0,0,0,0.491558534805501,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0
1,0,0,1,1,0,0,0,1,0,0,0,TRUE,TRUE,4,0.777977269266948,0,0,0.111768694679855,0.40330470207851,0,0,0,0.590653165531019,0,0,0
0,1,0,1,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0,1.22586590418778e-44,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0
1,1,0,1,1,0,0,0,1,0,0,0,TRUE,TRUE,4,0.777977269266948,4.40321480765775e-38,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0
0,0,1,1,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0,0,3.19837672742753e-12,0.296007405231805,0.388115804121343,0,0,0,0.78124001261767,0,0,0
1,0,1,1,1,0,0,0,1,0,0,0,TRUE,TRUE,4,0.777977269266948,0,3.17454235040898e-29,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0
0,1,1,1,1,0,0,0,1,0,0,0,TRUE,TRUE,3,0,7.51105490829461e-45,3.333688327321e-12,0.296007405231791,0.388115804121183,0,0,0,0.781240012617691,0,0,0
1,1,1,1,1,0,0,0,1,0,0,0,TRUE,TRUE,4,0.777977269266948,3.85542079476975e-38,3.33048907409546e-29,0.111768694679855,0.403304702078509,0,0,0,0.59065316553102,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,TRUE,TRUE,2,0,0,0,0,0,0.104477795379888,0,0,0.145526327531943,0,0,0
1,0,0,0,0,1,0,0,1,0,0,0,TRUE,TRUE,2,0.416951067690222,0,0,0,0,3.87212967565659e-43,0,0,0.19479489243204,0,0,0
0,1,0,0,0,1,0,0,1,0,0,0,TRUE,TRUE,2,0,0.562402955639252,0,0,0,8.52894141163739e-163,0,0,0.569259166138057,0,0,0
1,1,0,0,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0.640897248548447,0.387453969778067,0,0,0,2.76715668667991e-208,0,0,0.489702644752272,0,0,0
0,0,1,0,0,1,0,0,1,0,0,0,TRUE,TRUE,2,0,0,0.535934623446373,0,0,8.47774164485169e-206,0,0,0.663317991239174,0,0,0
1,0,1,0,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0.681564758125196,0,0.353974870123195,0,0,1.02239362253621e-237,0,0,0.543256421806115,0,0,0
0,1,1,0,0,1,0,0,1,0,0,0,TRUE,TRUE,2,0,1.39083619717941e-17,0.535934623446373,0,0,9.28527696203419e-211,0,0,0.663317991239174,0,0,0
1,1,1,0,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0.681564758127992,1.33474165166123e-10,0.353974870023545,0,0,2.56300495005954e-244,0,0,0.543256421809675,0,0,0
0,0,0,1,0,1,0,0,1,0,0,0,TRUE,TRUE,2,0,0,0,0.535756039946728,0,7.45726168724171e-315,0,0,0.905885434576147,0,0,0
1,0,0,1,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239883,0,0,0.353681770766746,0,2.47032822920623e-323,0,0,0.712510466336693,0,0,0
0,1,0,1,0,1,0,0,1,0,0,0,TRUE,TRUE,2,0,1.59132188318254e-52,0,0.535756039946728,0,1.29325558249872e-315,0,0,0.905885434576147,0,0,0
1,1,0,1,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239882,5.0421174188289e-46,0,0.353681770766745,0,2.47032822920623e-323,0,0,0.712510466336692,0,0,0
0,0,1,1,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0,0,0.0410203940304932,0.501863655455539,0,6.88233444656856e-321,0,0,0.897161926727175,0,0,0
1,0,1,1,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239881,0,4.25029606836099e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,0,0
0,1,1,1,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0,1.38939600769281e-53,0.0410207261158169,0.501863377119747,0,1.37498469237619e-320,0,0,0.897161850368158,0,0,0
1,1,1,1,0,1,0,0,1,0,0,0,TRUE,TRUE,3,0.810092396239882,4.43885911326491e-46,4.38473773163108e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,0,0
0,0,0,0,1,1,0,0,1,0,0,0,TRUE,TRUE,2,0,0,0,0,0.654784114446456,7.39254383560737e-315,0,0,0.513974030419344,0,0,0
1,0,0,0,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0.719509517379291,0,0,0,0.515327634166497,2.47032822920623e-323,0,0,0.491558381165937,0,0,0
0,1,0,0,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0,0.17197533205187,0,0,0.516786150073072,1.27019471470679e-310,0,0,0.564074661056393,0,0,0
1,1,0,0,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0.719509517402095,2.9831104677193e-10,0,0,0.515327633908732,2.47032822920623e-323,0,0,0.491558381245948,0,0,0
0,0,1,0,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0,0,0.434768328232231,0,0.147087348646537,2.37735323487861e-247,0,0,0.647655887148513,0,0,0
1,0,1,0,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0.719509542531799,0,6.67547620140178e-07,0,0.515326823799651,2.47032822920623e-323,0,0,0.491558573592456,0,0,0
0,1,1,0,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0,3.10511208499603e-16,0.4347683265895,0,0.147087350948817,1.17781925023518e-247,0,0,0.647655886845027,0,0,0
1,1,1,0,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0.719509537345926,1.38551145002874e-10,5.29632720782393e-07,0,0.51532699110124,2.47032822920623e-323,0,0,0.491558533874452,0,0,0
0,0,0,1,1,1,0,0,1,0,0,0,TRUE,TRUE,3,0,0,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,0,0
1,0,0,1,1,1,0,0,1,0,0,0,TRUE,TRUE,4,0.777977269266948,0,0,0.111768694679855,0.40330470207851,1.97626258336499e-323,0,0,0.590653165531019,0,0,0
